afsc,tier,CIP_Code,submitDate,submittedBy,tierOrder
38F,P,19.0707,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0708,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0709,08NOV2018:00:00:00,1234567891A,3
38F,P,19.071,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0799,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0901,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0902,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0904,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0905,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0906,08NOV2018:00:00:00,1234567891A,3
38F,P,19.0999,08NOV2018:00:00:00,1234567891A,3
38F,P,19.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,21.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,22,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0001,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0201,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0202,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0203,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0204,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0205,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0206,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0207,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0208,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0209,08NOV2018:00:00:00,1234567891A,3
38F,P,22.021,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0211,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0212,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0299,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0302,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0303,08NOV2018:00:00:00,1234567891A,3
38F,P,22.0399,08NOV2018:00:00:00,1234567891A,3
38F,P,22.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,23.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,23.0401,08NOV2018:00:00:00,1234567891A,3
38F,P,23.0501,08NOV2018:00:00:00,1234567891A,3
38F,P,23.0701,08NOV2018:00:00:00,1234567891A,3
38F,P,23.0702,08NOV2018:00:00:00,1234567891A,3
38F,P,23.0801,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1001,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1101,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1301,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1302,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1303,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1304,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1399,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1401,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1402,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1403,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1404,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1405,08NOV2018:00:00:00,1234567891A,3
38F,P,23.1499,08NOV2018:00:00:00,1234567891A,3
38F,P,23.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,24.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,24.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,24.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,24.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,25.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,25.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,25.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,25.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,25.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,25.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0202,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0203,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0204,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0205,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0206,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0207,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0208,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0209,08NOV2018:00:00:00,1234567891A,3
38F,P,26.021,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0299,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0305,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0307,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0308,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0399,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0401,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0403,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0404,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0405,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0406,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0407,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0499,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0502,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0503,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0504,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0505,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0506,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0507,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0508,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0599,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0701,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0702,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0707,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0708,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0709,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0799,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0801,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0802,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0803,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0804,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0805,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0806,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0807,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0899,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0901,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0902,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0903,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0904,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0905,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0906,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0907,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0908,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0909,08NOV2018:00:00:00,1234567891A,3
38F,P,26.091,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0911,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0912,08NOV2018:00:00:00,1234567891A,3
38F,P,26.0999,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1001,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1002,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1003,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1004,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1005,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1006,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1007,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1099,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1101,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1102,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1103,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1104,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1199,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1201,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1301,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1302,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1303,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1304,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1305,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1306,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1307,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1308,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1309,08NOV2018:00:00:00,1234567891A,3
38F,P,26.131,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1399,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1401,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1501,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1502,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1503,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1504,08NOV2018:00:00:00,1234567891A,3
38F,P,26.1599,08NOV2018:00:00:00,1234567891A,3
38F,P,26.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0399,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0401,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0499,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0501,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0502,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0503,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0504,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0505,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0506,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0599,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0601,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0602,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0603,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0604,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0605,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0699,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0701,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0702,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0703,08NOV2018:00:00:00,1234567891A,3
38F,P,28.0799,08NOV2018:00:00:00,1234567891A,3
38F,P,28.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0201,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0202,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0203,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0204,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0205,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0206,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0207,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0299,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0302,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0303,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0304,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0305,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0306,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0307,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0399,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0401,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0402,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0403,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0404,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0405,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0406,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0407,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0408,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0409,08NOV2018:00:00:00,1234567891A,3
38F,P,29.0499,08NOV2018:00:00:00,1234567891A,3
38F,P,29.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,30,08NOV2018:00:00:00,1234567891A,3
38F,P,30.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,30.0501,08NOV2018:00:00:00,1234567891A,3
38F,P,30.0601,08NOV2018:00:00:00,1234567891A,3
38F,P,30.0801,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1001,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1101,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1201,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1202,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1299,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1301,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1401,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1501,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1801,08NOV2018:00:00:00,1234567891A,3
38F,P,30.1901,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2001,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2101,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2201,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2202,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2301,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2401,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2501,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2601,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2701,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2801,08NOV2018:00:00:00,1234567891A,3
38F,P,30.2901,08NOV2018:00:00:00,1234567891A,3
38F,P,30.3001,08NOV2018:00:00:00,1234567891A,3
38F,P,30.3101,08NOV2018:00:00:00,1234567891A,3
38F,P,30.3201,08NOV2018:00:00:00,1234567891A,3
38F,P,30.3301,08NOV2018:00:00:00,1234567891A,3
38F,P,30.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0302,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0399,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0501,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0504,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0505,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0507,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0508,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0599,08NOV2018:00:00:00,1234567891A,3
38F,P,31.0601,08NOV2018:00:00:00,1234567891A,3
38F,P,31.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,32.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,32.0104,08NOV2018:00:00:00,1234567891A,3
38F,P,32.0105,08NOV2018:00:00:00,1234567891A,3
38F,P,32.0107,08NOV2018:00:00:00,1234567891A,3
38F,P,32.0108,08NOV2018:00:00:00,1234567891A,3
38F,P,32.0109,08NOV2018:00:00:00,1234567891A,3
38F,P,32.011,08NOV2018:00:00:00,1234567891A,3
38F,P,32.0111,08NOV2018:00:00:00,1234567891A,3
38F,P,32.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,33.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,33.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,33.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,33.0104,08NOV2018:00:00:00,1234567891A,3
38F,P,33.0105,08NOV2018:00:00:00,1234567891A,3
38F,P,33.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,34.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,34.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,34.0104,08NOV2018:00:00:00,1234567891A,3
38F,P,34.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,35.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,35.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,35.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,35.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0105,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0106,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0107,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0108,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0109,08NOV2018:00:00:00,1234567891A,3
38F,P,36.011,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0111,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0112,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0113,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0114,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0115,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0116,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0117,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0118,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0119,08NOV2018:00:00:00,1234567891A,3
38F,P,36.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,37.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,37.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,37.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,37.0104,08NOV2018:00:00:00,1234567891A,3
38F,P,37.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0001,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0104,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0201,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0202,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0203,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0204,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0205,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0206,08NOV2018:00:00:00,1234567891A,3
38F,P,38.0299,08NOV2018:00:00:00,1234567891A,3
38F,P,38.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0201,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0401,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0501,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0601,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0602,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0604,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0605,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0606,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0699,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0701,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0702,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0703,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0704,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0705,08NOV2018:00:00:00,1234567891A,3
38F,P,39.0799,08NOV2018:00:00:00,1234567891A,3
38F,P,39.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0201,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0202,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0203,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0299,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0401,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0402,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0403,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0404,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0499,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0501,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0502,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0503,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0504,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0506,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0507,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0508,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0509,08NOV2018:00:00:00,1234567891A,3
38F,P,40.051,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0511,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0599,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0601,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0602,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0603,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0604,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0605,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0606,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0607,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0699,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0801,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0802,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0804,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0805,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0806,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0807,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0808,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0809,08NOV2018:00:00:00,1234567891A,3
38F,P,40.081,08NOV2018:00:00:00,1234567891A,3
38F,P,40.0899,08NOV2018:00:00:00,1234567891A,3
38F,P,40.1001,08NOV2018:00:00:00,1234567891A,3
38F,P,40.1002,08NOV2018:00:00:00,1234567891A,3
38F,P,40.1099,08NOV2018:00:00:00,1234567891A,3
38F,P,40.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,41,08NOV2018:00:00:00,1234567891A,3
38F,P,41.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,41.0204,08NOV2018:00:00:00,1234567891A,3
38F,P,41.0205,08NOV2018:00:00:00,1234567891A,3
38F,P,41.0299,08NOV2018:00:00:00,1234567891A,3
38F,P,41.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,41.0303,08NOV2018:00:00:00,1234567891A,3
38F,P,41.0399,08NOV2018:00:00:00,1234567891A,3
38F,P,41.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0101,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0201,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0301,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0401,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0501,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0601,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0701,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0801,08NOV2018:00:00:00,1234567891A,3
38F,P,42.0901,08NOV2018:00:00:00,1234567891A,3
38F,P,42.1001,08NOV2018:00:00:00,1234567891A,3
38F,P,42.1101,08NOV2018:00:00:00,1234567891A,3
38F,P,42.1601,08NOV2018:00:00:00,1234567891A,3
38F,P,42.1701,08NOV2018:00:00:00,1234567891A,3
38F,P,42.1801,08NOV2018:00:00:00,1234567891A,3
38F,P,42.1901,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2001,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2101,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2201,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2301,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2401,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2501,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2601,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2701,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2702,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2703,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2704,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2705,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2706,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2707,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2708,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2709,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2799,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2801,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2802,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2803,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2805,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2806,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2807,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2808,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2809,08NOV2018:00:00:00,1234567891A,3
38F,P,42.281,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2811,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2812,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2813,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2814,08NOV2018:00:00:00,1234567891A,3
38F,P,42.2899,08NOV2018:00:00:00,1234567891A,3
38F,P,42.9999,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0102,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0103,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0104,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0106,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0107,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0109,08NOV2018:00:00:00,1234567891A,3
38F,P,43.011,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0111,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0112,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0113,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0114,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0115,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0116,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0117,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0118,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0119,08NOV2018:00:00:00,1234567891A,3
38F,P,43.012,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0121,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0122,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0123,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0199,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0201,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0202,08NOV2018:00:00:00,1234567891A,3
38F,P,43.0203,08NOV2018:00:00:00,1234567891A,3
